Season,Week,Celebrity,Judge_Total_Score_Raw,Rule_Mode,Estimated_Fan_Vote_Percent_Mean,Estimated_Fan_Vote_Percent_Std,Acceptance_Rate_Percent,Actual_Result,Judge_Rank_Points,Judge_Percent
23,1,Marilu Henner,27.0,Percentage (Judge% + Fan%),7.71,7.14,100.0,Safe,,8.18
23,1,Ryan Lochte,24.0,Percentage (Judge% + Fan%),7.67,7.11,100.0,Safe,,7.27
23,1,Calvin Johnson Jr.,26.0,Percentage (Judge% + Fan%),7.68,7.12,100.0,Safe,,7.88
23,1,Laurie Hernandez,31.0,Percentage (Judge% + Fan%),7.71,7.13,100.0,Safe,,9.39
23,1,Amber Rose,24.0,Percentage (Judge% + Fan%),7.7,7.12,100.0,Safe,,7.27
23,1,Rick Perry,20.0,Percentage (Judge% + Fan%),7.71,7.11,100.0,Safe,,6.06
23,1,James Hinchcliffe,31.0,Percentage (Judge% + Fan%),7.7,7.15,100.0,Safe,,9.39
23,1,Babyface,26.0,Percentage (Judge% + Fan%),7.68,7.13,100.0,Safe,,7.88
23,1,Vanilla Ice,25.0,Percentage (Judge% + Fan%),7.7,7.13,100.0,Safe,,7.58
23,1,Jana Kramer,27.0,Percentage (Judge% + Fan%),7.67,7.09,100.0,Safe,,8.18
23,1,Terra Jole,25.0,Percentage (Judge% + Fan%),7.68,7.12,100.0,Safe,,7.58
23,2,Jake T. Austin,24.0,Percentage (Judge% + Fan%),3.1,1.04,12.67,Eliminated,,6.82
23,2,Maureen McCormick,26.0,Percentage (Judge% + Fan%),8.15,3.63,12.67,Safe,,7.39
23,2,Marilu Henner,27.0,Percentage (Judge% + Fan%),8.11,3.64,12.67,Safe,,7.67
23,2,Ryan Lochte,24.0,Percentage (Judge% + Fan%),8.35,3.59,12.67,Safe,,6.82
23,2,Calvin Johnson Jr.,28.0,Percentage (Judge% + Fan%),7.97,3.62,12.67,Safe,,7.95
23,2,Laurie Hernandez,32.0,Percentage (Judge% + Fan%),7.79,3.69,12.67,Safe,,9.09
23,2,Amber Rose,24.0,Percentage (Judge% + Fan%),8.32,3.53,12.67,Safe,,6.82
23,2,Rick Perry,22.0,Percentage (Judge% + Fan%),8.63,3.52,12.67,Safe,,6.25
23,2,James Hinchcliffe,29.0,Percentage (Judge% + Fan%),7.93,3.69,12.67,Safe,,8.24
23,2,Babyface,30.0,Percentage (Judge% + Fan%),7.81,3.67,12.67,Safe,,8.52
23,2,Vanilla Ice,26.0,Percentage (Judge% + Fan%),8.11,3.57,12.67,Safe,,7.39
23,2,Jana Kramer,29.0,Percentage (Judge% + Fan%),7.92,3.68,12.67,Safe,,8.24
23,2,Terra Jole,31.0,Percentage (Judge% + Fan%),7.81,3.73,12.67,Safe,,8.81
23,3,Maureen McCormick,28.0,Percentage (Judge% + Fan%),8.73,3.79,12.98,Safe,,8.62
23,3,Marilu Henner,28.0,Percentage (Judge% + Fan%),8.75,3.78,12.98,Safe,,8.62
23,3,Ryan Lochte,25.0,Percentage (Judge% + Fan%),9.23,3.79,12.98,Safe,,7.69
23,3,Calvin Johnson Jr.,32.0,Percentage (Judge% + Fan%),8.39,3.84,12.98,Safe,,9.85
23,3,Laurie Hernandez,31.0,Percentage (Judge% + Fan%),8.24,3.78,12.98,Safe,,9.54
23,3,Amber Rose,25.0,Percentage (Judge% + Fan%),9.12,3.72,12.98,Safe,,7.69
23,3,Rick Perry,23.0,Percentage (Judge% + Fan%),3.87,1.17,12.98,Eliminated,,7.08
23,3,James Hinchcliffe,29.0,Percentage (Judge% + Fan%),8.56,3.81,12.98,Safe,,8.92
23,3,Babyface,25.0,Percentage (Judge% + Fan%),8.75,3.6,12.98,Safe,,7.69
23,3,Vanilla Ice,23.0,Percentage (Judge% + Fan%),9.27,3.68,12.98,Safe,,7.08
23,3,Jana Kramer,26.0,Percentage (Judge% + Fan%),8.75,3.74,12.98,Safe,,8.0
23,3,Terra Jole,30.0,Percentage (Judge% + Fan%),8.35,3.83,12.98,Safe,,9.23
23,4,Maureen McCormick,24.0,Percentage (Judge% + Fan%),9.43,3.93,25.51,Safe,,9.2
23,4,Marilu Henner,21.0,Percentage (Judge% + Fan%),9.81,3.87,25.51,Safe,,8.05
23,4,Ryan Lochte,22.0,Percentage (Judge% + Fan%),10.14,4.02,25.51,Safe,,8.43
23,4,Calvin Johnson Jr.,23.0,Percentage (Judge% + Fan%),9.34,3.87,25.51,Safe,,8.81
23,4,Laurie Hernandez,30.0,Percentage (Judge% + Fan%),8.74,3.94,25.51,Safe,,11.49
23,4,Amber Rose,24.0,Percentage (Judge% + Fan%),9.85,4.03,25.51,Safe,,9.2
23,4,James Hinchcliffe,28.0,Percentage (Judge% + Fan%),9.13,4.03,25.51,Safe,,10.73
23,4,Babyface,18.0,Percentage (Judge% + Fan%),4.83,1.46,25.51,Eliminated,,6.9
23,4,Vanilla Ice,23.0,Percentage (Judge% + Fan%),10.1,4.06,25.51,Safe,,8.81
23,4,Jana Kramer,23.0,Percentage (Judge% + Fan%),9.59,3.92,25.51,Safe,,8.81
23,4,Terra Jole,25.0,Percentage (Judge% + Fan%),9.05,3.89,25.51,Safe,,9.58
23,5,Maureen McCormick,24.0,Percentage (Judge% + Fan%),11.09,4.38,100.0,Safe,,10.43
23,5,Marilu Henner,27.0,Percentage (Judge% + Fan%),11.5,4.44,100.0,Safe,,11.74
23,5,Ryan Lochte,24.0,Percentage (Judge% + Fan%),11.91,4.54,100.0,Safe,,10.43
23,5,Calvin Johnson Jr.,24.0,Percentage (Judge% + Fan%),10.98,4.37,100.0,Safe,,10.43
23,5,Laurie Hernandez,25.0,Percentage (Judge% + Fan%),10.27,4.25,100.0,Safe,,10.87
23,5,Amber Rose,24.0,Percentage (Judge% + Fan%),11.58,4.48,100.0,Safe,,10.43
23,5,James Hinchcliffe,29.0,Percentage (Judge% + Fan%),10.76,4.34,100.0,Safe,,12.61
23,5,Jana Kramer,26.0,Percentage (Judge% + Fan%),11.26,4.42,100.0,Safe,,11.3
23,5,Terra Jole,27.0,Percentage (Judge% + Fan%),10.66,4.33,100.0,Safe,,11.74
23,6,Maureen McCormick,31.0,Percentage (Judge% + Fan%),12.03,4.13,20.15,Safe,,10.16
23,6,Marilu Henner,34.0,Percentage (Judge% + Fan%),12.07,4.28,20.15,Safe,,11.15
23,6,Ryan Lochte,30.0,Percentage (Judge% + Fan%),12.79,4.25,20.15,Safe,,9.84
23,6,Calvin Johnson Jr.,37.0,Percentage (Judge% + Fan%),11.4,4.25,20.15,Safe,,12.13
23,6,Laurie Hernandez,37.0,Percentage (Judge% + Fan%),10.77,4.11,20.15,Safe,,12.13
23,6,Amber Rose,28.0,Percentage (Judge% + Fan%),6.4,1.69,20.15,Eliminated,,9.18
23,6,James Hinchcliffe,38.0,Percentage (Judge% + Fan%),11.17,4.26,20.15,Safe,,12.46
23,6,Jana Kramer,40.0,Percentage (Judge% + Fan%),11.5,4.37,20.15,Safe,,13.11
23,6,Terra Jole,30.0,Percentage (Judge% + Fan%),11.87,4.01,20.15,Safe,,9.84
23,7,Maureen McCormick,33.0,Percentage (Judge% + Fan%),6.81,1.66,13.58,Eliminated,,11.98
23,7,Marilu Henner,32.0,Percentage (Judge% + Fan%),13.97,4.24,13.58,Safe,,11.62
23,7,Ryan Lochte,33.0,Percentage (Judge% + Fan%),14.43,4.43,13.58,Safe,,11.98
23,7,Calvin Johnson Jr.,37.0,Percentage (Judge% + Fan%),12.78,4.28,13.58,Safe,,13.43
23,7,Laurie Hernandez,34.5,Percentage (Judge% + Fan%),12.62,4.09,13.58,Safe,,12.52
23,7,James Hinchcliffe,37.0,Percentage (Judge% + Fan%),12.67,4.27,13.58,Safe,,13.43
23,7,Jana Kramer,34.5,Percentage (Judge% + Fan%),13.2,4.22,13.58,Safe,,12.52
23,7,Terra Jole,34.5,Percentage (Judge% + Fan%),13.51,4.31,13.58,Safe,,12.52
23,8,Marilu Henner,23.0,Percentage (Judge% + Fan%),16.93,4.26,14.5,Safe,,11.44
23,8,Ryan Lochte,26.0,Percentage (Judge% + Fan%),8.98,1.98,14.5,Eliminated,,12.94
23,8,Calvin Johnson Jr.,30.0,Percentage (Judge% + Fan%),14.57,4.39,14.5,Safe,,14.93
23,8,Laurie Hernandez,33.0,Percentage (Judge% + Fan%),14.04,4.53,14.5,Safe,,16.42
23,8,James Hinchcliffe,34.9998,Percentage (Judge% + Fan%),13.95,4.63,14.5,Safe,,17.41
23,8,Jana Kramer,30.0,Percentage (Judge% + Fan%),15.06,4.54,14.5,Safe,,14.93
23,8,Terra Jole,24.0,Percentage (Judge% + Fan%),16.48,4.25,14.5,Safe,,11.94
23,9,Marilu Henner,36.0,Percentage (Judge% + Fan%),11.04,2.14,11.83,Eliminated,,15.86
23,9,Calvin Johnson Jr.,37.0,Percentage (Judge% + Fan%),17.8,4.47,11.83,Safe,,16.3
23,9,Laurie Hernandez,40.0,Percentage (Judge% + Fan%),16.75,4.46,11.83,Safe,,17.62
23,9,James Hinchcliffe,36.0,Percentage (Judge% + Fan%),17.59,4.34,11.83,Safe,,15.86
23,9,Jana Kramer,40.0,Percentage (Judge% + Fan%),17.58,4.72,11.83,Safe,,17.62
23,9,Terra Jole,38.0,Percentage (Judge% + Fan%),19.23,4.89,11.83,Safe,,16.74
23,10,Calvin Johnson Jr.,28.0,Percentage (Judge% + Fan%),22.31,4.62,11.32,Safe,,19.11
23,10,Laurie Hernandez,30.0,Percentage (Judge% + Fan%),20.83,4.58,11.32,Safe,,20.48
23,10,James Hinchcliffe,29.5,Percentage (Judge% + Fan%),21.67,4.75,11.32,Safe,,20.14
23,10,Jana Kramer,29.0,Percentage (Judge% + Fan%),21.83,4.67,11.32,Safe,,19.8
23,10,Terra Jole,30.0,Percentage (Judge% + Fan%),13.36,2.32,11.32,Eliminated,,20.48
23,11,Calvin Johnson Jr.,38.3331,Percentage (Judge% + Fan%),27.62,5.27,33.73,Safe,,25.19
23,11,Laurie Hernandez,39.333200000000005,Percentage (Judge% + Fan%),26.22,5.08,33.73,Safe,,25.85
23,11,James Hinchcliffe,38.9998,Percentage (Judge% + Fan%),26.92,5.22,33.73,Safe,,25.63
23,11,Jana Kramer,35.5,Percentage (Judge% + Fan%),19.24,3.18,33.73,Eliminated,,23.33
24,1,Charo,21.0,Percentage (Judge% + Fan%),8.34,7.67,100.0,Safe,,6.95
24,1,Mr. T,20.0,Percentage (Judge% + Fan%),8.36,7.69,100.0,Safe,,6.62
24,1,Heather Morris,28.0,Percentage (Judge% + Fan%),8.31,7.67,100.0,Safe,,9.27
24,1,Nancy Kerrigan,28.0,Percentage (Judge% + Fan%),8.33,7.68,100.0,Safe,,9.27
24,1,Bonner Bolton,22.0,Percentage (Judge% + Fan%),8.3,7.62,100.0,Safe,,7.28
24,1,Simone Biles,32.0,Percentage (Judge% + Fan%),8.33,7.66,100.0,Safe,,10.6
24,1,David Ross,28.0,Percentage (Judge% + Fan%),8.34,7.69,100.0,Safe,,9.27
24,1,Rashad Jennings,31.0,Percentage (Judge% + Fan%),8.34,7.67,100.0,Safe,,10.26
24,1,Chris Kattan,17.0,Percentage (Judge% + Fan%),8.33,7.7,100.0,Safe,,5.63
24,1,Erika Jayne,24.0,Percentage (Judge% + Fan%),8.3,7.64,100.0,Safe,,7.95
24,1,Normani,27.0,Percentage (Judge% + Fan%),8.37,7.72,100.0,Safe,,8.94
24,1,Nick Viall,24.0,Percentage (Judge% + Fan%),8.35,7.67,100.0,Safe,,7.95
24,2,Charo,25.0,Percentage (Judge% + Fan%),8.92,3.72,19.88,Safe,,7.62
24,2,Mr. T,22.0,Percentage (Judge% + Fan%),9.3,3.67,19.88,Safe,,6.71
24,2,Heather Morris,30.0,Percentage (Judge% + Fan%),8.51,3.8,19.88,Safe,,9.15
24,2,Nancy Kerrigan,28.0,Percentage (Judge% + Fan%),8.66,3.77,19.88,Safe,,8.54
24,2,Bonner Bolton,28.0,Percentage (Judge% + Fan%),8.59,3.74,19.88,Safe,,8.54
24,2,Simone Biles,29.0,Percentage (Judge% + Fan%),8.61,3.81,19.88,Safe,,8.84
24,2,David Ross,27.0,Percentage (Judge% + Fan%),8.75,3.78,19.88,Safe,,8.23
24,2,Rashad Jennings,32.0,Percentage (Judge% + Fan%),8.56,3.87,19.88,Safe,,9.76
24,2,Chris Kattan,22.0,Percentage (Judge% + Fan%),3.96,1.26,19.88,Eliminated,,6.71
24,2,Erika Jayne,28.0,Percentage (Judge% + Fan%),8.62,3.79,19.88,Safe,,8.54
24,2,Normani,32.0,Percentage (Judge% + Fan%),8.56,3.9,19.88,Safe,,9.76
24,2,Nick Viall,25.0,Percentage (Judge% + Fan%),8.95,3.75,19.88,Safe,,7.62
24,3,Charo,24.0,Percentage (Judge% + Fan%),4.46,1.34,16.59,Eliminated,,7.62
24,3,Mr. T,24.0,Percentage (Judge% + Fan%),10.53,3.92,16.59,Safe,,7.62
24,3,Heather Morris,33.0,Percentage (Judge% + Fan%),9.09,3.95,16.59,Safe,,10.48
24,3,Nancy Kerrigan,33.0,Percentage (Judge% + Fan%),9.21,3.98,16.59,Safe,,10.48
24,3,Bonner Bolton,24.0,Percentage (Judge% + Fan%),9.92,3.68,16.59,Safe,,7.62
24,3,Simone Biles,32.0,Percentage (Judge% + Fan%),9.21,3.98,16.59,Safe,,10.16
24,3,David Ross,31.0,Percentage (Judge% + Fan%),9.35,3.94,16.59,Safe,,9.84
24,3,Rashad Jennings,28.0,Percentage (Judge% + Fan%),9.45,3.85,16.59,Safe,,8.89
24,3,Erika Jayne,26.0,Percentage (Judge% + Fan%),9.7,3.79,16.59,Safe,,8.25
24,3,Normani,34.0,Percentage (Judge% + Fan%),9.11,3.99,16.59,Safe,,10.79
24,3,Nick Viall,26.0,Percentage (Judge% + Fan%),9.97,3.88,16.59,Safe,,8.25
24,4,Mr. T,28.0,Percentage (Judge% + Fan%),5.36,1.44,13.39,Eliminated,,8.59
24,4,Heather Morris,35.0,Percentage (Judge% + Fan%),10.02,3.94,13.39,Safe,,10.74
24,4,Nancy Kerrigan,33.0,Percentage (Judge% + Fan%),10.27,3.9,13.39,Safe,,10.12
24,4,Bonner Bolton,32.0,Percentage (Judge% + Fan%),11.02,4.07,13.39,Safe,,9.82
24,4,Simone Biles,36.0,Percentage (Judge% + Fan%),10.02,4.0,13.39,Safe,,11.04
24,4,David Ross,31.0,Percentage (Judge% + Fan%),10.62,3.94,13.39,Safe,,9.51
24,4,Rashad Jennings,39.0,Percentage (Judge% + Fan%),10.21,4.17,13.39,Safe,,11.96
24,4,Erika Jayne,30.0,Percentage (Judge% + Fan%),10.98,3.98,13.39,Safe,,9.2
24,4,Normani,32.0,Percentage (Judge% + Fan%),10.25,3.89,13.39,Safe,,9.82
24,4,Nick Viall,30.0,Percentage (Judge% + Fan%),11.25,4.05,13.39,Safe,,9.2
24,5,Heather Morris,34.0,Percentage (Judge% + Fan%),11.45,4.03,11.48,Safe,,11.18
24,5,Nancy Kerrigan,36.0,Percentage (Judge% + Fan%),11.4,4.13,11.48,Safe,,11.84
24,5,Bonner Bolton,30.0,Percentage (Judge% + Fan%),12.66,4.07,11.48,Safe,,9.87
24,5,Simone Biles,38.0,Percentage (Judge% + Fan%),10.98,4.09,11.48,Safe,,12.5
24,5,David Ross,29.0,Percentage (Judge% + Fan%),12.55,3.97,11.48,Safe,,9.54
24,5,Rashad Jennings,32.0,Percentage (Judge% + Fan%),11.8,4.02,11.48,Safe,,10.53
24,5,Erika Jayne,32.0,Percentage (Judge% + Fan%),5.68,1.49,11.48,Eliminated,,10.53
24,5,Normani,39.0,Percentage (Judge% + Fan%),11.08,4.17,11.48,Safe,,12.83
24,5,Nick Viall,34.0,Percentage (Judge% + Fan%),12.4,4.27,11.48,Safe,,11.18
24,6,Heather Morris,37.0,Percentage (Judge% + Fan%),5.62,1.44,7.63,Eliminated,,13.75
24,6,Nancy Kerrigan,33.5,Percentage (Judge% + Fan%),13.01,3.97,7.63,Safe,,12.45
24,6,Bonner Bolton,31.5,Percentage (Judge% + Fan%),14.4,4.26,7.63,Safe,,11.71
24,6,Simone Biles,34.5,Percentage (Judge% + Fan%),12.58,3.99,7.63,Safe,,12.83
24,6,David Ross,31.0,Percentage (Judge% + Fan%),14.39,4.21,7.63,Safe,,11.52
24,6,Rashad Jennings,35.0,Percentage (Judge% + Fan%),13.2,4.2,7.63,Safe,,13.01
24,6,Normani,36.0,Percentage (Judge% + Fan%),12.41,4.02,7.63,Safe,,13.38
24,6,Nick Viall,30.5,Percentage (Judge% + Fan%),14.39,4.18,7.63,Safe,,11.34
24,7,Nancy Kerrigan,36.0,Percentage (Judge% + Fan%),7.89,1.87,16.77,Eliminated,,14.23
24,7,Bonner Bolton,31.0,Percentage (Judge% + Fan%),16.75,4.41,16.77,Safe,,12.25
24,7,Simone Biles,39.0,Percentage (Judge% + Fan%),14.17,4.38,16.77,Safe,,15.42
24,7,David Ross,32.0,Percentage (Judge% + Fan%),16.6,4.45,16.77,Safe,,12.65
24,7,Rashad Jennings,39.0,Percentage (Judge% + Fan%),14.64,4.48,16.77,Safe,,15.42
24,7,Normani,42.0,Percentage (Judge% + Fan%),13.7,4.46,16.77,Safe,,16.6
24,7,Nick Viall,34.0,Percentage (Judge% + Fan%),16.26,4.52,16.77,Safe,,13.44
24,8,Bonner Bolton,29.0,Percentage (Judge% + Fan%),15.91,2.81,28.35,Eliminated,,16.62
24,8,Simone Biles,36.0,Percentage (Judge% + Fan%),20.43,4.85,28.35,Safe,,20.63
24,8,David Ross,32.5,Percentage (Judge% + Fan%),23.65,5.17,28.35,Safe,,18.62
24,8,Rashad Jennings,37.5,Percentage (Judge% + Fan%),20.71,5.03,28.35,Safe,,21.49
24,8,Normani,39.5,Percentage (Judge% + Fan%),19.29,4.9,28.35,Safe,,22.64
24,9,Simone Biles,40.0,Percentage (Judge% + Fan%),17.04,2.8,20.58,Eliminated,,26.4
24,9,David Ross,35.0,Percentage (Judge% + Fan%),30.16,5.22,20.58,Safe,,23.1
24,9,Rashad Jennings,38.5,Percentage (Judge% + Fan%),26.82,4.88,20.58,Safe,,25.41
24,9,Normani,38.0,Percentage (Judge% + Fan%),25.98,4.64,20.58,Safe,,25.08
24,10,David Ross,36.3333,Percentage (Judge% + Fan%),36.36,6.74,100.0,Safe,,31.5
24,10,Rashad Jennings,39.6666,Percentage (Judge% + Fan%),32.31,6.57,100.0,Safe,,34.39
24,10,Normani,39.333200000000005,Percentage (Judge% + Fan%),31.33,6.52,100.0,Safe,,34.1
25,1,Sasha Pieterse,18.0,Percentage (Judge% + Fan%),7.69,7.08,100.0,Safe,,7.53
25,1,Frankie Muniz,19.0,Percentage (Judge% + Fan%),7.7,7.13,100.0,Safe,,7.95
25,1,Jordan Fisher,22.0,Percentage (Judge% + Fan%),7.72,7.14,100.0,Safe,,9.21
25,1,Derek Fisher,18.0,Percentage (Judge% + Fan%),7.68,7.11,100.0,Safe,,7.53
25,1,Nikki Bella,20.0,Percentage (Judge% + Fan%),7.68,7.11,100.0,Safe,,8.37
25,1,Terrell Owens,15.0,Percentage (Judge% + Fan%),7.7,7.14,100.0,Safe,,6.28
25,1,Victoria Arlen,19.0,Percentage (Judge% + Fan%),7.66,7.06,100.0,Safe,,7.95
25,1,Barbara Corcoran,14.0,Percentage (Judge% + Fan%),7.74,7.16,100.0,Safe,,5.86
25,1,Lindsey Stirling,22.0,Percentage (Judge% + Fan%),7.64,7.08,100.0,Safe,,9.21
25,1,Debbie Gibson,17.0,Percentage (Judge% + Fan%),7.7,7.12,100.0,Safe,,7.11
25,1,Nick Lachey,18.0,Percentage (Judge% + Fan%),7.68,7.11,100.0,Safe,,7.53
25,1,Drew Scott,16.0,Percentage (Judge% + Fan%),7.71,7.15,100.0,Safe,,6.69
25,1,Vanessa Lachey,21.0,Percentage (Judge% + Fan%),7.68,7.1,100.0,Safe,,8.79
25,2,Sasha Pieterse,22.5,Percentage (Judge% + Fan%),7.92,3.7,18.67,Safe,,8.23
25,2,Frankie Muniz,24.0,Percentage (Judge% + Fan%),7.91,3.78,18.67,Safe,,8.78
25,2,Jordan Fisher,24.0,Percentage (Judge% + Fan%),7.93,3.73,18.67,Safe,,8.78
25,2,Derek Fisher,19.0,Percentage (Judge% + Fan%),8.22,3.63,18.67,Safe,,6.95
25,2,Nikki Bella,19.5,Percentage (Judge% + Fan%),8.19,3.59,18.67,Safe,,7.13
25,2,Terrell Owens,19.5,Percentage (Judge% + Fan%),8.22,3.64,18.67,Safe,,7.13
25,2,Victoria Arlen,22.0,Percentage (Judge% + Fan%),7.95,3.69,18.67,Safe,,8.04
25,2,Barbara Corcoran,17.0,Percentage (Judge% + Fan%),3.42,1.14,18.67,Eliminated,,6.22
25,2,Lindsey Stirling,22.5,Percentage (Judge% + Fan%),7.89,3.67,18.67,Safe,,8.23
25,2,Debbie Gibson,20.5,Percentage (Judge% + Fan%),8.14,3.66,18.67,Safe,,7.5
25,2,Nick Lachey,19.0,Percentage (Judge% + Fan%),8.3,3.63,18.67,Safe,,6.95
25,2,Drew Scott,20.5,Percentage (Judge% + Fan%),8.06,3.6,18.67,Safe,,7.5
25,2,Vanessa Lachey,23.5,Percentage (Judge% + Fan%),7.86,3.72,18.67,Safe,,8.59
25,3,Sasha Pieterse,19.0,Percentage (Judge% + Fan%),8.98,4.01,100.0,Safe,,7.79
25,3,Frankie Muniz,21.0,Percentage (Judge% + Fan%),8.94,3.99,100.0,Safe,,8.61
25,3,Jordan Fisher,25.0,Percentage (Judge% + Fan%),8.96,3.99,100.0,Safe,,10.25
25,3,Derek Fisher,21.0,Percentage (Judge% + Fan%),9.29,4.05,100.0,Safe,,8.61
25,3,Nikki Bella,21.0,Percentage (Judge% + Fan%),9.25,4.04,100.0,Safe,,8.61
25,3,Terrell Owens,21.0,Percentage (Judge% + Fan%),9.3,4.06,100.0,Safe,,8.61
25,3,Victoria Arlen,22.0,Percentage (Judge% + Fan%),8.98,4.0,100.0,Safe,,9.02
25,3,Lindsey Stirling,27.0,Percentage (Judge% + Fan%),8.94,4.01,100.0,Safe,,11.07
25,3,Nick Lachey,21.0,Percentage (Judge% + Fan%),9.36,4.06,100.0,Safe,,8.61
25,3,Drew Scott,23.0,Percentage (Judge% + Fan%),9.1,4.03,100.0,Safe,,9.43
25,3,Vanessa Lachey,23.0,Percentage (Judge% + Fan%),8.89,3.98,100.0,Safe,,9.43
25,4,Sasha Pieterse,24.0,Percentage (Judge% + Fan%),9.54,3.81,11.65,Safe,,8.86
25,4,Frankie Muniz,24.0,Percentage (Judge% + Fan%),9.58,3.83,11.65,Safe,,8.86
25,4,Jordan Fisher,29.0,Percentage (Judge% + Fan%),9.18,3.95,11.65,Safe,,10.7
25,4,Derek Fisher,23.0,Percentage (Judge% + Fan%),4.01,1.2,11.65,Eliminated,,8.49
25,4,Nikki Bella,24.0,Percentage (Judge% + Fan%),9.82,3.87,11.65,Safe,,8.86
25,4,Terrell Owens,24.0,Percentage (Judge% + Fan%),9.87,3.86,11.65,Safe,,8.86
25,4,Victoria Arlen,27.0,Percentage (Judge% + Fan%),9.31,3.87,11.65,Safe,,9.96
25,4,Lindsey Stirling,26.0,Percentage (Judge% + Fan%),9.36,3.79,11.65,Safe,,9.59
25,4,Nick Lachey,22.0,Percentage (Judge% + Fan%),10.17,3.85,11.65,Safe,,8.12
25,4,Drew Scott,24.0,Percentage (Judge% + Fan%),9.65,3.79,11.65,Safe,,8.86
25,4,Vanessa Lachey,24.0,Percentage (Judge% + Fan%),9.51,3.78,11.65,Safe,,8.86
25,5,Sasha Pieterse,24.0,Percentage (Judge% + Fan%),4.78,1.38,14.97,Eliminated,,9.2
25,5,Frankie Muniz,29.0,Percentage (Judge% + Fan%),10.23,4.12,14.97,Safe,,11.11
25,5,Jordan Fisher,30.0,Percentage (Judge% + Fan%),9.82,4.02,14.97,Safe,,11.49
25,5,Nikki Bella,27.0,Percentage (Judge% + Fan%),10.67,4.09,14.97,Safe,,10.34
25,5,Terrell Owens,25.0,Percentage (Judge% + Fan%),10.95,4.01,14.97,Safe,,9.58
25,5,Victoria Arlen,27.0,Percentage (Judge% + Fan%),10.25,3.99,14.97,Safe,,10.34
25,5,Lindsey Stirling,28.0,Percentage (Judge% + Fan%),10.17,4.06,14.97,Safe,,10.73
25,5,Nick Lachey,22.0,Percentage (Judge% + Fan%),11.62,3.98,14.97,Safe,,8.43
25,5,Drew Scott,25.0,Percentage (Judge% + Fan%),10.76,3.98,14.97,Safe,,9.58
25,5,Vanessa Lachey,24.0,Percentage (Judge% + Fan%),10.74,3.89,14.97,Safe,,9.2
25,6,Frankie Muniz,31.0,Percentage (Judge% + Fan%),11.76,4.03,21.14,Safe,,10.13
25,6,Jordan Fisher,39.0,Percentage (Judge% + Fan%),10.74,4.23,21.14,Safe,,12.75
25,6,Nikki Bella,36.0,Percentage (Judge% + Fan%),11.76,4.34,21.14,Safe,,11.76
25,6,Terrell Owens,37.0,Percentage (Judge% + Fan%),11.89,4.35,21.14,Safe,,12.09
25,6,Victoria Arlen,31.0,Percentage (Judge% + Fan%),11.82,4.1,21.14,Safe,,10.13
25,6,Lindsey Stirling,40.0,Percentage (Judge% + Fan%),11.01,4.28,21.14,Safe,,13.07
25,6,Nick Lachey,26.0,Percentage (Judge% + Fan%),6.95,1.78,21.14,Eliminated,,8.5
25,6,Drew Scott,30.0,Percentage (Judge% + Fan%),12.36,4.17,21.14,Safe,,9.8
25,6,Vanessa Lachey,36.0,Percentage (Judge% + Fan%),11.71,4.28,21.14,Safe,,11.76
25,7,Frankie Muniz,30.0,Percentage (Judge% + Fan%),13.1,4.49,19.12,Safe,,13.95
25,7,Jordan Fisher,27.0,Percentage (Judge% + Fan%),12.5,4.19,19.12,Safe,,12.56
25,7,Nikki Bella,24.0,Percentage (Judge% + Fan%),7.16,1.8,19.12,Eliminated,,11.16
25,7,Terrell Owens,24.5,Percentage (Judge% + Fan%),13.92,4.31,19.12,Safe,,11.4
25,7,Victoria Arlen,28.5,Percentage (Judge% + Fan%),13.24,4.45,19.12,Safe,,13.26
25,7,Lindsey Stirling,25.5,Percentage (Judge% + Fan%),12.98,4.14,19.12,Safe,,11.86
25,7,Drew Scott,28.5,Percentage (Judge% + Fan%),13.76,4.58,19.12,Safe,,13.26
25,7,Vanessa Lachey,27.0,Percentage (Judge% + Fan%),13.34,4.42,19.12,Safe,,12.56
25,8,Frankie Muniz,26.5,Percentage (Judge% + Fan%),17.82,4.68,14.33,Safe,,16.93
25,8,Jordan Fisher,30.0,Percentage (Judge% + Fan%),16.43,4.77,14.33,Safe,,19.17
25,8,Terrell Owens,25.5,Percentage (Judge% + Fan%),10.51,2.13,14.33,Eliminated,,16.29
25,8,Victoria Arlen,24.0,Percentage (Judge% + Fan%),18.5,4.43,14.33,Safe,,15.34
25,8,Lindsey Stirling,27.0,Percentage (Judge% + Fan%),17.54,4.64,14.33,Safe,,17.25
25,8,Drew Scott,23.5,Percentage (Judge% + Fan%),19.19,4.61,14.33,Safe,,15.02
25,9,Frankie Muniz,25.5,Percentage (Judge% + Fan%),22.24,4.62,13.42,Safe,,18.89
25,9,Jordan Fisher,29.0,Percentage (Judge% + Fan%),20.01,4.62,13.42,Safe,,21.48
25,9,Victoria Arlen,28.0,Percentage (Judge% + Fan%),12.96,2.36,13.42,Eliminated,,20.74
25,9,Lindsey Stirling,28.5,Percentage (Judge% + Fan%),20.99,4.83,13.42,Safe,,21.11
25,9,Drew Scott,24.0,Percentage (Judge% + Fan%),23.8,4.78,13.42,Safe,,17.78
25,10,Frankie Muniz,38.8887,Percentage (Judge% + Fan%),27.88,5.09,18.95,Safe,,24.87
25,10,Jordan Fisher,40.0,Percentage (Judge% + Fan%),25.98,4.83,18.95,Safe,,25.58
